user_id,session_count,avg_session_duration,pageviews_per_session,days_since_last_visit,feature_usage_rate,clicks_on_premium_content,referral_source,state,device_type,number_of_visits_last_week,number_of_visits_last_30_days,messages_sent_count,messages_received_count,posts_count,reactions_count,community_sessions_count,number_of_trainings_watched,number_of_trainings_finished,daily_steps,daily_workout_minutes,subscription_status
3059,15,24.71949541210632,7,12,0.41794998587095167,1,referral,Illinois,mobile,4,10,9,4,0,15,14,4,4,4997,26,1
3060,14,45.96805525828667,5,11,0.24659141466965473,1,ad,California,tablet,4,12,3,7,6,8,9,10,10,5101,28,0
3061,12,51.076541258875224,7,7,0.16186149071945333,2,referral,Florida,desktop,1,13,12,2,5,12,7,9,6,5078,27,0
3062,18,40.53276819674555,4,3,0.7251113421105264,3,referral,California,mobile,1,12,7,2,1,6,7,5,5,4973,29,1
3063,20,37.24564419713775,4,20,0.25621386179963535,5,ad,Florida,desktop,4,13,8,3,4,12,9,10,4,4989,38,0
3064,15,18.25380503346514,3,24,0.054813138769828296,3,organic,California,mobile,2,5,8,2,4,10,8,6,0,5049,40,0
3065,16,32.12060126516556,5,17,0.5517284903468401,3,organic,New York,mobile,0,13,5,3,1,13,12,2,2,4947,34,1
3066,20,29.848526123758383,6,9,0.5385025429887617,3,ad,New York,tablet,4,7,4,8,1,10,7,7,6,5032,19,0
3067,18,33.24057943040631,4,18,0.5329085698220796,5,ad,Illinois,desktop,5,8,5,3,1,13,9,14,6,5007,30,0
3068,12,24.22709255058826,8,6,0.12865982515894137,3,organic,Illinois,tablet,3,9,4,3,2,4,7,8,5,4959,25,0
3069,9,50.28842876991654,1,6,0.8657379480056012,3,referral,California,tablet,1,11,3,4,2,10,8,13,4,5002,37,1
3070,18,45.83711108285661,5,11,0.5388837754648063,1,organic,New York,tablet,1,16,5,3,4,10,5,7,5,4945,33,0
3071,14,52.560383748680934,6,28,0.4312305383814925,2,referral,Texas,desktop,5,11,5,2,2,10,9,11,6,4984,36,0
3072,17,28.51853163177716,6,26,0.5810234755839998,2,organic,Illinois,tablet,10,16,5,4,2,8,5,12,4,5126,35,1
3073,14,58.10567333251437,1,16,0.13311328846798431,3,organic,Texas,mobile,4,4,5,9,1,12,11,5,1,5010,24,0
3074,14,42.096635350056815,3,6,0.933140136670744,5,ad,Texas,tablet,5,5,9,3,3,8,9,6,6,4965,34,1
3075,10,22.156266423997657,5,1,0.33033049957344385,2,ad,New York,tablet,6,10,4,2,1,12,5,3,3,5020,28,0
3076,6,52.94528689197165,2,21,0.8940000214670167,2,organic,Texas,mobile,1,8,2,4,2,13,5,4,4,4959,23,0
3077,13,22.995851965479105,7,10,0.6573691205747221,3,referral,California,tablet,5,7,6,4,2,13,12,5,5,5008,28,0
3078,11,51.08354741240258,3,26,0.7469055963325059,5,ad,Illinois,desktop,1,9,8,2,3,9,8,4,4,4963,27,0
3079,10,42.38085235301965,9,15,0.4458322356116291,4,organic,Florida,tablet,4,11,3,4,4,15,4,9,9,5063,35,0
3080,16,34.40920407961791,3,22,0.76720189881211,4,organic,California,desktop,3,11,7,4,5,11,7,7,4,4930,26,1
3081,11,32.012896579124565,1,9,0.3311388001755513,2,ad,Florida,tablet,1,14,9,5,0,8,9,9,6,5139,21,0
3082,18,17.22393001664615,4,0,0.015155795067702371,2,ad,Florida,desktop,2,13,4,2,0,6,10,11,5,5035,20,0
3083,12,15.907840925436101,4,13,0.3226853663792124,2,ad,Texas,tablet,3,10,4,4,1,9,4,7,6,4965,34,0
3084,17,19.87675892813146,7,17,0.37693296115749275,3,organic,New York,tablet,5,10,2,2,2,5,5,10,9,5089,23,0
3085,17,18.47509395824313,3,19,0.8769537680371732,4,referral,New York,mobile,4,7,4,7,3,13,8,8,8,4986,31,1
3086,11,39.54684011156259,5,5,0.18886804637535448,3,organic,Texas,mobile,2,10,6,6,3,9,5,7,6,5053,32,0
3087,17,59.87635273046275,3,18,0.08377847377051706,7,ad,New York,mobile,6,9,4,2,2,13,7,6,3,5053,37,0
3088,11,53.28238384608474,3,27,0.8799395265630637,6,ad,Illinois,mobile,5,8,3,3,3,9,10,12,3,5061,34,1
3089,16,45.33325276155355,7,1,0.9447471212515305,4,referral,Texas,mobile,3,10,1,1,0,10,3,9,5,5025,39,1
3090,11,57.17508520849107,4,21,0.4997044067199087,6,organic,Florida,desktop,2,11,8,2,4,12,7,9,5,5002,35,1
3091,15,34.539487183791294,4,20,0.6031055546927412,2,organic,Texas,tablet,2,14,7,2,1,7,9,11,10,5001,32,0
3092,19,42.97017285222417,5,27,0.0688778046694154,4,ad,Illinois,mobile,4,5,4,7,1,10,10,10,7,4999,29,0
3093,17,35.43581539694902,5,21,0.6684951311434667,3,referral,California,mobile,3,8,6,6,2,16,5,16,3,5034,29,1
3094,17,32.058863361300006,7,28,0.24435271306525785,2,referral,Texas,mobile,3,11,4,6,2,9,10,6,1,5057,35,1
3095,16,52.666847433863545,4,26,0.8287116880738935,2,organic,Texas,tablet,6,6,4,2,0,12,9,6,3,4879,26,0
3096,13,43.344191857715785,6,23,0.8882589388400578,3,organic,California,mobile,2,11,4,2,1,13,10,11,2,5011,24,0
3097,13,48.56126988231731,4,15,0.7939655258190872,5,referral,Illinois,desktop,1,8,5,4,4,7,9,12,5,5002,19,0
3098,22,55.31167693848965,7,16,0.3946689751804463,1,ad,Texas,desktop,5,9,2,2,2,10,6,5,4,4898,26,0
3099,11,39.9391426278369,8,10,0.8690605881925159,4,ad,Florida,mobile,1,13,4,5,1,4,7,3,3,4908,32,1
3100,14,44.153493796431945,3,11,0.3647061161448374,4,organic,Florida,desktop,3,9,5,1,5,13,13,8,6,4957,36,0
3101,16,40.47682559792891,3,1,0.627082410314843,2,organic,Florida,mobile,5,7,3,3,2,10,13,8,5,5044,29,0
3102,14,53.791686307416946,3,28,0.9437442953452371,2,referral,New York,desktop,5,10,7,2,1,6,7,9,5,5067,29,0
3103,19,38.78999175059917,3,28,0.7441514141497777,2,organic,Texas,mobile,1,8,5,1,0,10,8,10,5,4989,24,0
3104,15,58.519313037339224,6,1,0.09436451977067406,2,organic,California,desktop,3,4,7,6,0,13,10,6,3,5052,30,0
3105,18,38.795064927728916,4,28,0.6217146655881459,4,referral,New York,desktop,1,13,6,1,4,7,8,9,5,4998,27,1
3106,19,16.583139529937252,5,2,0.6722371435320357,3,ad,Illinois,desktop,3,9,5,7,0,13,13,10,7,5027,18,0
3107,13,48.987749322683314,3,19,0.2660605993207237,1,referral,Illinois,mobile,1,9,2,5,3,7,3,7,4,4924,38,0
3108,14,31.508602563408452,2,1,0.09126465004069406,3,ad,California,mobile,0,10,6,7,1,12,6,10,1,4827,27,0
3109,15,34.98358697657756,4,8,0.5002095552498201,4,referral,Florida,mobile,6,6,2,3,3,10,10,10,9,4972,36,1
3110,14,43.48638575074247,8,17,0.9133925807296788,4,ad,New York,tablet,1,14,8,5,1,6,11,10,9,5019,28,0
3111,22,54.575001352057804,0,0,0.22980670711078155,3,ad,Florida,tablet,5,8,3,3,5,14,4,7,3,4996,37,1
3112,8,24.92401483731167,6,4,0.7270549930609382,1,organic,New York,tablet,3,9,6,3,1,8,2,7,3,5053,32,0
3113,10,17.329350985260476,4,19,0.1048672192223088,0,ad,New York,mobile,2,9,6,2,1,8,8,8,4,4991,37,0
3114,15,18.661966684004707,3,21,0.25834398696336036,2,ad,New York,tablet,1,6,2,4,3,7,12,4,4,5046,29,0
3115,20,44.15685952229031,6,18,0.37222273763228,3,organic,Florida,desktop,10,10,5,5,1,12,9,5,1,4983,31,1
3116,15,20.455096921472787,2,15,0.44419592654717,4,ad,Illinois,mobile,7,7,4,3,2,7,3,7,7,4946,22,0
3117,16,53.315998199382264,6,5,0.930026431486441,3,ad,New York,tablet,2,11,4,9,1,6,6,7,3,4889,22,1
3118,25,53.50810563127581,4,15,0.3547596194082653,1,ad,Texas,tablet,2,11,6,4,6,12,7,9,9,4940,27,0
3119,11,32.36228091065577,4,26,0.1865054302634429,0,referral,California,mobile,2,13,5,7,6,9,5,7,5,4899,45,0
3120,15,40.63806883478307,1,28,0.9355551698387243,2,organic,New York,tablet,3,8,2,0,3,6,5,6,3,5001,34,1
3121,14,17.733374636212115,4,24,0.3633331508172536,4,organic,California,desktop,9,9,3,1,0,8,8,6,6,5017,31,1
3122,12,41.5992177207097,5,29,0.9308275597398284,2,referral,Illinois,tablet,7,15,9,1,1,11,11,9,3,4946,21,0
3123,9,55.66401081198414,3,11,0.3017701776794315,5,ad,Illinois,mobile,2,6,4,2,3,13,8,10,3,5036,33,1
3124,13,37.01843192354904,4,29,0.8605942350322789,3,referral,California,desktop,3,6,3,5,0,9,6,7,6,4944,31,0
3125,15,29.93391260480892,5,8,0.2424683697553912,3,organic,Texas,desktop,1,11,2,7,3,10,7,6,6,5036,26,0
3126,15,40.35148524026032,2,15,0.3634065889633661,3,referral,New York,tablet,1,11,4,2,1,9,12,6,4,5074,29,0
3127,14,45.69310007610119,5,3,0.35291925754380615,3,ad,New York,mobile,2,9,5,2,3,13,4,2,2,4914,23,0
3128,10,55.43723713622961,1,17,0.2203989452830405,3,ad,Texas,tablet,4,8,7,6,3,6,9,9,7,4980,18,0
3129,11,33.817124703615676,4,15,0.9689151558745785,5,ad,New York,mobile,1,11,2,4,0,7,8,10,5,4912,31,0
3130,14,44.50092283382954,6,20,0.3079527049293276,4,referral,Florida,tablet,2,7,5,1,0,16,4,8,5,4942,25,0
3131,13,33.69908256460661,1,20,0.7901661017062145,4,referral,California,mobile,2,11,3,3,2,8,8,7,4,5101,45,0
3132,5,54.30875970282881,4,21,0.21653904698600746,6,organic,Florida,desktop,5,10,7,5,1,8,4,9,4,4990,22,0
3133,14,17.81281876947322,4,3,0.6507577340671499,5,organic,Illinois,mobile,1,13,6,8,1,11,6,7,0,4920,25,1
3134,15,36.875637007517,1,3,0.16154998535575282,6,organic,Texas,tablet,1,9,6,4,0,10,8,11,5,5056,22,0
3135,14,17.25730442259089,5,4,0.7832376405581843,3,ad,Illinois,tablet,5,9,5,2,3,8,11,10,4,5076,24,1
3136,17,26.187176762695316,1,11,0.6136347362882819,3,referral,Illinois,mobile,3,14,2,3,1,4,9,4,4,5034,28,1
3137,19,42.661487263958584,5,20,0.46411883276988,2,ad,Illinois,mobile,3,3,6,6,3,6,7,13,2,4972,28,1
3138,15,51.95289622535802,2,24,0.10064747342809033,6,ad,California,desktop,3,11,6,4,0,6,10,5,5,5125,39,1
3139,16,34.502752365687606,3,16,0.7441620627802665,7,organic,California,desktop,2,6,5,2,6,10,10,8,8,4963,32,0
3140,16,55.52487096076174,5,29,0.2965995078403856,4,organic,New York,mobile,4,9,2,7,0,9,6,6,6,4936,27,0
3141,18,19.857005628371276,3,17,0.5020059239819569,4,organic,California,desktop,1,12,5,3,3,12,11,5,5,5014,22,0
3142,14,30.343037379988736,6,9,0.6623287355639407,3,referral,Illinois,desktop,2,6,3,2,6,6,10,11,8,4941,34,0
3143,19,42.92071711903607,3,19,0.9441488475011611,1,ad,Illinois,mobile,1,12,2,4,2,10,13,6,5,5046,26,1
3144,16,46.72964478865802,3,13,0.7197687809528573,4,ad,New York,desktop,1,4,5,4,2,8,13,4,4,4956,36,0
3145,14,42.60113392359321,5,29,0.5368134468292176,1,ad,Illinois,tablet,6,12,2,3,4,6,8,8,6,5089,29,0
3146,10,16.00143643627353,1,8,0.8388194323201701,4,referral,New York,desktop,5,14,2,3,4,15,9,8,4,5122,29,0
3147,15,27.970108320980717,5,27,0.4800069168405179,3,referral,New York,desktop,1,11,11,2,4,12,8,5,5,4871,32,0
3148,14,58.577457484181565,1,9,0.6067041632341827,2,referral,Illinois,tablet,1,13,5,7,2,7,8,8,4,5092,30,0
3149,18,56.57093291004428,5,7,0.6283434894165938,1,organic,New York,desktop,1,5,7,3,3,4,6,5,5,5094,44,0
3150,13,42.176496120998834,3,26,0.4195801206787271,2,referral,New York,tablet,4,13,4,8,3,14,12,8,8,4860,16,0
3151,18,24.357265586109577,2,2,0.9811831468086534,4,organic,Texas,desktop,2,19,3,9,2,9,5,6,4,4998,35,1
3152,12,40.73922549618695,4,17,0.6113266250494528,2,referral,Florida,tablet,5,10,8,5,2,7,8,6,5,5030,35,1
3153,15,20.834348027978926,4,24,0.9676173840100574,5,ad,Illinois,tablet,5,9,4,5,2,8,5,9,4,5082,30,1
3154,16,38.6528826725349,6,17,0.23291281231947092,7,organic,New York,desktop,3,8,4,3,1,10,7,7,7,4960,33,1
3155,10,52.146202211588246,3,4,0.31273590979437826,7,referral,California,mobile,2,13,4,2,1,12,6,9,7,4997,44,0
3156,19,33.542757655246064,5,26,0.39729902120708005,3,ad,Florida,tablet,3,6,3,1,1,14,12,11,4,4969,23,0
3157,16,17.717551647728477,3,20,0.6591867811353178,5,organic,California,desktop,2,11,10,12,2,11,10,5,2,4985,36,1
3158,12,35.74050308331239,4,28,0.3234751044332753,2,ad,Texas,desktop,1,11,6,2,3,12,8,6,6,4957,24,0
3159,17,31.103600470115413,2,21,0.5686511612085695,3,ad,Florida,mobile,3,8,6,0,3,19,4,9,3,4951,24,0
3160,18,21.59507126372077,5,19,0.4787051682335438,3,referral,California,desktop,3,11,4,4,0,16,6,13,3,4992,32,1
3161,15,33.98192525003549,4,0,0.6714365907333649,3,ad,Illinois,mobile,3,9,5,5,0,6,4,5,2,4937,27,1
3162,17,21.746481028060998,5,21,0.2427899066517335,3,ad,New York,tablet,3,13,9,5,2,8,6,9,4,5050,37,0
3163,10,16.01198720923672,2,0,0.537934171400524,3,ad,Illinois,mobile,1,13,4,2,3,8,7,16,6,5022,35,1
3164,8,44.68285702965174,6,17,0.2768775001653413,1,organic,Texas,mobile,2,8,3,5,2,10,3,13,4,4977,29,0
3165,13,37.704385375652095,3,18,0.3825298658164161,1,organic,California,tablet,5,9,7,2,4,7,8,5,3,5024,31,0
3166,10,29.40881359762343,5,3,0.5282814479134412,3,organic,Texas,tablet,1,13,4,5,4,11,7,13,1,5087,35,0
3167,21,49.176099355071656,3,11,0.45204427168763706,8,organic,New York,tablet,3,8,4,2,3,7,5,8,5,5205,21,0
3168,16,35.67663530617568,5,21,0.30449821524508636,2,referral,Florida,tablet,3,8,6,8,2,8,7,10,6,5026,13,0
3169,14,22.52127798556123,4,17,0.7785423879715919,5,ad,Texas,mobile,2,10,6,3,2,6,7,8,6,4949,34,0
3170,7,26.02070409124704,5,1,0.9332866075242988,1,referral,New York,desktop,5,22,5,5,2,11,5,5,4,4999,29,1
3171,10,33.641286341730606,6,6,0.19686057998409756,3,organic,New York,desktop,2,11,4,6,2,5,4,4,4,4919,37,0
3172,16,20.187140673568496,3,25,0.6602504180333039,1,referral,Texas,tablet,3,8,8,3,2,9,12,12,3,4977,41,0
3173,17,49.00444352865859,3,8,0.44072365232049315,5,referral,New York,tablet,2,10,5,7,1,12,7,6,5,5085,24,0
3174,12,57.682132487829165,5,4,0.4707602621490077,1,ad,California,tablet,8,8,5,5,4,8,11,7,4,5127,26,1
3175,13,20.815560122786607,2,17,0.9992110901150212,2,referral,Florida,desktop,2,6,4,2,2,4,8,13,7,4948,26,0
3176,14,37.96806080585549,3,2,0.04346585649765877,0,organic,New York,tablet,1,6,3,4,5,14,7,12,5,5052,28,0
3177,10,20.06553496013466,4,14,0.997233342737944,1,ad,New York,mobile,1,10,3,3,4,5,7,7,7,4978,33,1
3178,14,16.55610417310401,3,6,0.5337939982006401,5,ad,Texas,tablet,3,9,8,2,0,10,4,3,3,4977,33,0
3179,18,33.577246692173844,3,10,0.8201524597235367,4,referral,Florida,tablet,4,4,5,3,2,9,5,13,1,4852,30,0
3180,17,58.259643703211175,3,6,0.2848407633083576,1,referral,California,tablet,2,13,6,6,1,6,5,10,6,4903,35,1
3181,12,47.983123405258915,8,29,0.7476950937242286,2,referral,Illinois,desktop,1,10,5,3,4,12,11,5,5,5041,39,1
3182,13,55.9161672282291,5,25,0.5887441096498639,4,referral,Texas,mobile,3,9,3,6,4,7,10,5,1,5093,25,0
3183,16,22.44197559263749,4,18,0.5675677235350716,2,ad,Texas,desktop,2,8,5,0,3,10,6,10,5,4923,32,0
3184,22,43.058797204252976,3,2,0.9960480441607463,7,ad,California,desktop,6,11,4,6,3,9,8,8,5,5110,23,1
3185,10,46.43761997852917,3,14,0.5553793415377404,1,ad,New York,desktop,5,9,8,8,4,11,9,7,5,5068,41,0
3186,14,34.263326311300446,5,21,0.41174450368275894,2,organic,California,desktop,3,14,2,2,0,7,11,8,4,5009,24,0
3187,15,39.39220040032623,7,18,0.9228892875033234,3,organic,Florida,mobile,4,7,4,4,3,11,8,11,4,5041,29,0
3188,22,32.94422410788884,1,28,0.7311277178423266,2,referral,Illinois,tablet,1,12,4,2,3,14,9,1,1,4976,21,0
3189,12,37.41221736725619,4,9,0.5150166950276289,4,referral,Texas,desktop,4,14,6,3,0,11,10,7,3,5023,27,1
3190,15,35.11449455817024,3,4,0.482618772315074,5,ad,Florida,desktop,3,6,3,0,3,12,11,8,8,4814,29,0
3191,15,51.207994004169485,4,13,0.02933783701771442,3,referral,Florida,desktop,3,11,2,7,3,7,3,4,4,5169,30,0
3192,10,21.11286819114703,4,3,0.33307930022288945,4,referral,Florida,mobile,6,6,2,1,0,16,5,8,5,5048,30,0
3193,18,43.826684440242914,6,23,0.9868385455111064,2,ad,Florida,tablet,1,5,3,3,2,9,5,2,2,4880,31,0
3194,11,54.55740115732045,6,12,0.8490960537339758,3,referral,New York,desktop,1,10,6,4,1,10,4,5,5,5013,27,1
3195,12,36.65189961475179,2,21,0.17874453329302653,1,ad,Texas,desktop,1,12,6,5,2,9,8,10,7,5024,28,0
3196,14,45.916016615355346,5,9,0.9731363435810325,2,ad,Texas,tablet,0,8,10,0,2,7,9,6,3,5077,27,0
3197,22,37.88821500288401,3,5,0.23916167272448463,4,organic,New York,tablet,5,7,7,2,3,7,9,5,5,5030,34,0
3198,18,27.5245301391641,5,28,0.7366107397526926,2,referral,New York,tablet,2,9,1,4,2,3,7,4,4,5016,28,0
3199,8,20.00443229111749,3,6,0.6339660492489223,5,referral,Florida,tablet,2,11,3,5,2,6,7,7,5,4943,40,0
3200,18,51.065852841290614,5,10,0.9311872147788454,4,ad,Florida,tablet,7,7,4,7,2,8,7,5,5,4955,27,0
3201,12,47.99283024233237,5,4,0.7792419468964318,3,ad,California,mobile,4,12,9,5,1,11,11,6,4,4941,22,1
3202,14,53.089996729508634,7,18,0.247566790915144,6,referral,New York,tablet,2,21,4,4,2,9,7,10,2,4971,28,0
3203,18,53.538553077759616,4,18,0.10761111015300029,3,referral,Florida,tablet,5,11,6,2,0,13,7,6,4,4915,35,1
3204,18,19.911593977031067,5,17,0.795562357001923,2,ad,New York,desktop,2,10,7,5,3,11,7,5,5,5109,40,0
3205,14,37.42025650252149,4,24,0.22870591448732225,3,ad,New York,mobile,1,9,2,6,1,9,9,3,3,5075,28,0
3206,14,55.1389425679569,3,18,0.15539981984335716,4,organic,California,desktop,4,20,3,3,2,12,6,5,3,5035,34,0
3207,11,28.567412562262305,7,29,0.7397170921034023,4,referral,Florida,tablet,3,8,9,5,1,11,10,8,6,5044,33,1
3208,10,48.14343754906856,5,19,0.7062016408004886,2,referral,Florida,tablet,1,6,8,7,1,16,6,9,9,5016,34,0
3209,18,43.79641236462025,4,19,0.1523677285963605,5,ad,Illinois,desktop,4,7,5,2,1,13,5,13,8,4995,24,0
3210,16,44.92193357376764,6,2,0.3832905362166925,1,referral,California,desktop,2,12,4,2,2,5,10,6,3,5043,35,0
3211,9,32.950638116364836,7,10,0.28451956721153837,2,organic,Texas,mobile,1,11,3,6,0,9,7,5,1,5069,31,0
3212,18,15.885339118852112,5,20,0.7895775387248147,2,organic,California,desktop,1,8,6,4,1,11,6,7,3,5061,26,1
3213,14,58.888177562633,3,19,0.6275585284349543,2,referral,Texas,mobile,6,16,3,1,1,9,8,7,7,4999,38,1
3214,12,29.13777691924595,3,9,0.4508594339572829,2,referral,Florida,mobile,1,9,4,3,1,7,10,7,6,4996,32,0
3215,11,30.808606249215828,2,15,0.560246569726787,3,ad,California,desktop,0,9,7,3,2,11,10,8,7,5075,33,1
3216,16,21.188938603769234,7,11,0.033775728008516914,3,ad,Texas,desktop,1,8,8,4,2,10,8,7,2,5022,31,0
3217,9,23.514704021235136,4,22,0.38719234982992834,0,ad,Illinois,tablet,1,8,1,4,2,13,8,5,4,4944,38,0
3218,13,28.637963654743658,4,26,0.2457056269309652,3,ad,California,desktop,5,8,5,3,4,14,12,6,6,4903,30,0
3219,19,21.779770398553897,5,27,0.5190562180082412,3,organic,Florida,tablet,1,9,2,3,1,10,8,9,8,4984,36,0
3220,21,45.33586287596212,4,10,0.36152172313884534,1,organic,Florida,mobile,7,14,6,2,1,10,13,11,10,4851,30,0
3221,19,38.05815803297506,4,11,0.6126034471257419,4,ad,Florida,tablet,1,6,5,2,2,9,9,14,7,4972,29,1
3222,21,23.66055770606488,4,12,0.2260529079449055,5,referral,Texas,tablet,2,9,2,3,2,12,6,7,6,4843,26,0
3223,14,38.87227285124917,6,21,0.9714309906639406,9,ad,Illinois,tablet,4,12,3,2,1,11,7,5,4,5102,27,1
3224,10,52.394669741559845,2,13,0.6465859464839049,4,referral,New York,desktop,8,8,6,4,2,9,9,10,4,4951,27,0
3225,17,52.007190042298156,3,11,0.1466100429753009,1,organic,Florida,desktop,3,10,5,5,1,12,6,6,6,4962,37,0
3226,14,24.53063184092905,4,17,0.09094983702842385,4,organic,California,mobile,4,4,2,1,4,12,10,6,6,5027,26,0
3227,21,31.571420984385433,6,19,0.13005623004070943,3,ad,New York,desktop,3,12,2,3,2,10,8,10,4,5076,34,0
3228,13,22.277405716895693,4,19,0.5006012932194123,2,organic,Illinois,desktop,3,7,5,5,3,14,5,9,3,4951,27,0
3229,17,26.788798510339205,3,22,0.38733384234800583,4,ad,Texas,mobile,4,10,6,2,4,11,4,15,4,4959,27,1
3230,7,51.46126683423152,1,2,0.2997657189023085,4,organic,Florida,desktop,4,7,2,2,0,12,6,8,8,5025,25,0
3231,14,15.26594179830027,4,25,0.14095461235738405,2,referral,Illinois,tablet,2,10,6,5,0,9,8,5,4,5004,36,0
3232,12,42.93029224191805,4,7,0.4916444660049337,6,referral,California,tablet,4,8,5,5,1,12,7,9,5,4997,26,0
3233,21,53.73027672151025,4,27,0.8558751459297984,3,ad,California,tablet,0,9,7,2,1,10,8,12,4,4979,41,1
3234,13,42.034725340784284,0,9,0.5746268662940193,4,organic,Florida,tablet,5,9,6,2,1,7,4,10,5,4995,25,0
3235,12,35.153479331802245,5,0,0.9212741552854542,3,referral,Florida,desktop,2,12,6,3,2,9,6,12,2,4944,32,0
3236,18,54.75221556986934,5,25,0.001226047900836802,2,ad,Illinois,mobile,2,10,5,6,0,11,5,6,2,5165,24,0
3237,13,22.42810785112657,1,26,0.8952458568257825,1,ad,Illinois,mobile,3,12,6,3,3,6,8,9,6,5017,29,0
3238,17,28.57882176177047,5,25,0.7149234996597255,1,organic,Texas,desktop,2,9,7,6,2,8,9,8,8,4954,22,1
3239,15,35.957902011458096,2,0,0.18551113714945866,3,ad,California,mobile,5,9,7,5,4,10,3,6,2,5142,25,0
3240,13,30.56229886002314,6,13,0.808465641773761,3,ad,Florida,mobile,2,13,4,2,2,7,8,9,3,4927,23,0
3241,16,19.97523118616025,7,29,0.4750297746927672,3,referral,Florida,desktop,3,7,4,2,2,12,5,9,1,5085,35,1
3242,17,49.012139970201765,3,16,0.869886980939067,2,referral,Texas,mobile,2,11,5,2,1,9,7,6,3,4837,29,0
3243,16,36.83250795566619,4,4,0.1774037593350578,4,ad,Texas,desktop,1,11,7,4,0,12,6,7,3,4935,26,0
3244,9,21.15789005686247,6,17,0.7945503297907913,3,referral,Texas,tablet,5,12,4,5,0,14,8,8,7,4912,32,1
3245,19,38.07733386527541,3,12,0.9790020667176168,1,ad,Illinois,tablet,6,6,9,7,0,6,9,7,7,5072,26,1
3246,13,15.903994935996481,4,23,0.4008858703681336,3,ad,Texas,mobile,3,10,6,6,0,7,9,8,3,4892,38,0
3247,18,33.33819640520752,4,6,0.5747147814262842,2,organic,Florida,tablet,4,13,7,2,3,11,9,13,7,5020,29,1
3248,13,34.51195824172886,4,27,0.5414860251172318,4,organic,New York,desktop,1,6,9,3,2,7,7,10,4,5109,35,1
3249,22,30.994310887978504,9,6,0.3148500268949491,4,ad,Florida,desktop,3,11,8,2,0,8,9,4,4,4982,24,0
3250,22,58.2111516019827,5,15,0.9442356258782796,3,ad,Florida,tablet,4,9,5,2,2,10,5,9,1,4978,31,1
3251,11,49.15692366939743,4,20,0.08191003653154294,5,ad,New York,tablet,3,13,8,6,4,13,6,5,5,5013,35,0
3252,12,36.3869507761262,4,21,0.41929003138840637,1,referral,California,desktop,2,8,5,4,0,10,10,9,7,5010,39,1
3253,13,33.458457913739245,1,6,0.7881456555918454,1,referral,Texas,desktop,5,10,2,4,1,9,6,10,6,4945,28,0
3254,18,54.08359334167144,3,14,0.9164282933969867,7,organic,Florida,mobile,1,9,9,4,1,6,8,5,5,4937,24,1
3255,18,17.67076919944929,3,20,0.615404395957685,5,ad,New York,tablet,4,9,3,5,2,13,6,9,0,5108,22,0
3256,20,29.580051312284084,4,22,0.3940320929969101,3,ad,California,tablet,3,8,5,7,1,11,9,8,1,4989,31,0
3257,20,18.287656438409922,2,18,0.09405047714798476,4,referral,Florida,mobile,4,15,7,2,3,4,6,7,7,4999,37,0
3258,13,30.84259436558434,5,17,0.3837828565725153,1,referral,Illinois,tablet,1,11,3,4,0,10,4,10,8,5032,25,0
3259,12,34.42205438212531,3,13,0.7912445537744337,0,organic,Texas,tablet,5,11,8,4,1,11,5,12,10,4933,36,1
3260,15,58.13155947625094,1,28,0.5636527657413155,2,organic,Texas,desktop,6,12,3,1,0,7,5,7,5,4949,30,0
3261,16,28.569972171255312,6,16,0.1733686954951651,3,ad,California,tablet,5,10,3,5,2,9,8,8,5,4852,24,0
3262,11,55.92294288306231,5,0,0.05184494749928814,9,organic,Florida,tablet,4,10,4,4,3,9,10,10,3,4968,37,0
3263,14,33.717558367596006,5,19,0.9592329474094946,3,ad,New York,desktop,3,14,5,5,9,14,7,14,4,4956,37,1
3264,12,52.54953408609477,2,13,0.1135856325818616,6,ad,Illinois,tablet,4,5,5,1,2,9,8,9,3,4910,33,0
3265,21,39.79268950540171,3,26,0.7792244816070173,1,ad,California,tablet,3,8,5,2,2,8,5,4,4,5102,35,0
3266,21,54.08778437955664,4,0,0.4411628566838852,1,organic,Florida,mobile,2,13,5,3,3,10,3,7,4,4994,30,0
3267,17,58.94514565778745,8,9,0.6223778175824518,4,organic,New York,tablet,1,7,6,3,5,9,5,10,5,5039,32,1
3268,13,37.69541373862313,3,10,0.5421368136066892,5,ad,Florida,mobile,3,14,2,5,2,11,5,8,2,5002,28,1
3269,16,29.213534544634953,3,12,0.4910877568077463,0,ad,Illinois,tablet,3,16,9,1,1,8,7,13,7,5097,26,0
