userid,version,monthly_bill,conversion,retention
3309224,oneclick,9,TRUE,FALSE
3309328,oneclick,1,FALSE,FALSE
3309369,oneclick,4,FALSE,FALSE
3309438,oneclick,10,FALSE,FALSE
3309970,oneclick,2,FALSE,FALSE
3310053,oneclick,398,TRUE,TRUE
3311110,oneclick,10,TRUE,FALSE
3311583,oneclick,2,FALSE,FALSE
3311928,old,41,TRUE,FALSE
3311985,old,3,FALSE,FALSE
3312032,oneclick,1,FALSE,FALSE
3312060,old,16,FALSE,FALSE
3312069,old,30,TRUE,FALSE
3312102,oneclick,7,FALSE,TRUE
3312116,oneclick,24,TRUE,FALSE
3312409,old,22,FALSE,FALSE
3312727,oneclick,59,TRUE,FALSE
3312746,oneclick,5,FALSE,FALSE
3312768,oneclick,1,FALSE,FALSE
3312812,oneclick,1,FALSE,FALSE
3312884,old,18,TRUE,FALSE
3312892,old,8,FALSE,FALSE
3312981,old,6,FALSE,FALSE
3312992,oneclick,48,TRUE,TRUE
3313043,old,116,TRUE,TRUE
3313225,old,187,TRUE,TRUE
3313299,old,2,FALSE,FALSE
3313384,old,17,FALSE,FALSE
3313455,oneclick,107,TRUE,TRUE
3313593,old,55,TRUE,FALSE
3313604,oneclick,24,TRUE,FALSE
3314067,old,9,FALSE,FALSE
3314261,old,7,FALSE,FALSE
3314408,old,4,FALSE,FALSE
3314419,old,23,TRUE,FALSE
3314427,old,5,FALSE,FALSE
3314653,old,22,FALSE,FALSE
3314698,oneclick,59,TRUE,TRUE
3314730,old,1,FALSE,FALSE
3315149,oneclick,22,FALSE,FALSE
3315265,old,1,FALSE,FALSE
3315344,oneclick,5,FALSE,FALSE
3315616,oneclick,6,FALSE,FALSE
3315619,oneclick,2,FALSE,FALSE
3315709,oneclick,69,TRUE,FALSE
3315770,old,56,TRUE,FALSE
3315897,old,6,FALSE,FALSE
3315918,old,37,TRUE,FALSE
3316114,oneclick,11,FALSE,FALSE
3316171,oneclick,398,TRUE,TRUE
3316330,old,2,FALSE,FALSE
3316365,old,3,FALSE,FALSE
3316444,old,19,TRUE,FALSE
3316453,oneclick,6,FALSE,FALSE
3316571,old,3,FALSE,FALSE
3316609,old,27,TRUE,FALSE
3316613,oneclick,9,FALSE,FALSE
3316635,old,4,FALSE,FALSE
3316654,oneclick,8,TRUE,FALSE
3317135,old,6,FALSE,FALSE
3317214,oneclick,1,FALSE,FALSE
3318032,old,48,TRUE,FALSE
3318105,oneclick,53,TRUE,TRUE
3318174,old,14,TRUE,FALSE
3318215,old,352,TRUE,TRUE
3318235,old,20,FALSE,FALSE
3318335,oneclick,2,FALSE,FALSE
3318379,oneclick,34,TRUE,FALSE
3318501,oneclick,9,FALSE,FALSE
3318543,old,540,TRUE,TRUE
3318719,old,3,FALSE,FALSE
3318738,old,38,TRUE,FALSE
3318767,oneclick,33,TRUE,FALSE
3318934,old,12,FALSE,FALSE
3318950,oneclick,0,FALSE,FALSE
3318958,old,7,FALSE,FALSE
3319066,old,7,TRUE,FALSE
3319130,oneclick,5,FALSE,FALSE
3319180,old,2,FALSE,FALSE
3319312,oneclick,68,TRUE,FALSE
3319424,oneclick,9,FALSE,FALSE
3319440,old,3,FALSE,FALSE
3319448,old,2,FALSE,FALSE
3319467,old,1,FALSE,FALSE
3319560,oneclick,0,FALSE,FALSE
3319627,old,2,FALSE,FALSE
3319863,oneclick,3,FALSE,FALSE
3319885,oneclick,1,FALSE,FALSE
3319895,old,53,TRUE,FALSE
3320129,old,21,TRUE,FALSE
3320189,oneclick,5,FALSE,FALSE
3320237,old,10,TRUE,FALSE
3320288,oneclick,61,TRUE,FALSE
3320423,oneclick,76,TRUE,FALSE
3320621,old,53,FALSE,FALSE
3320714,old,8,FALSE,FALSE
3320737,old,12,TRUE,FALSE
3320755,old,1,FALSE,FALSE
3320966,oneclick,0,FALSE,FALSE
3320969,old,17,TRUE,FALSE
3320978,old,20,TRUE,FALSE
3321032,oneclick,172,TRUE,TRUE
3321291,oneclick,60,TRUE,TRUE
3321330,oneclick,9,TRUE,FALSE
3321388,old,1,FALSE,FALSE
3321400,old,9,FALSE,FALSE
3321454,old,20,FALSE,FALSE
3321522,old,104,TRUE,TRUE
3321591,oneclick,71,TRUE,TRUE
3321607,oneclick,42,FALSE,FALSE
3321633,old,316,TRUE,TRUE
3321981,old,79,TRUE,TRUE
3322039,oneclick,34,TRUE,FALSE
3322042,old,6,FALSE,FALSE
3322136,old,1,FALSE,FALSE
3322234,oneclick,92,FALSE,FALSE
3322259,old,8,FALSE,FALSE
3322421,old,14,TRUE,FALSE
3322438,old,5,TRUE,FALSE
3322594,old,89,TRUE,TRUE
3322765,oneclick,8,FALSE,FALSE
3322881,oneclick,6,TRUE,FALSE
3323113,old,69,TRUE,FALSE
3323167,oneclick,0,FALSE,FALSE
3323195,oneclick,63,TRUE,TRUE
3323198,oneclick,2,FALSE,FALSE
3323264,old,84,TRUE,FALSE
3323622,old,14,FALSE,FALSE
3323696,old,5,FALSE,FALSE
3323725,oneclick,3,FALSE,FALSE
3323827,old,890,TRUE,TRUE
3323988,oneclick,24,TRUE,FALSE
3324032,old,46,FALSE,FALSE
3324104,oneclick,81,TRUE,FALSE
3324243,oneclick,1,FALSE,FALSE
3324329,old,341,TRUE,TRUE
3324361,oneclick,15,FALSE,FALSE
3324602,old,31,FALSE,FALSE
3324645,oneclick,15,TRUE,FALSE
3324665,oneclick,9,FALSE,FALSE
3325029,oneclick,157,TRUE,TRUE
3325258,oneclick,75,TRUE,FALSE
3325276,oneclick,10,TRUE,FALSE
3325636,oneclick,19,TRUE,FALSE
3325719,oneclick,1,FALSE,FALSE
3325773,old,23,TRUE,FALSE
3326053,oneclick,12,FALSE,FALSE
3326176,oneclick,18,TRUE,FALSE
3326227,oneclick,12,FALSE,FALSE
3326242,old,0,FALSE,FALSE
3326342,old,29,TRUE,FALSE
3326648,old,22,TRUE,FALSE
3326780,oneclick,5,FALSE,FALSE
3326893,old,2,FALSE,FALSE
3326980,oneclick,132,TRUE,FALSE
3327028,oneclick,82,TRUE,FALSE
3327042,old,433,TRUE,TRUE
3327187,old,14,FALSE,FALSE
3327402,oneclick,2,FALSE,FALSE
3327509,oneclick,162,TRUE,FALSE
3327784,oneclick,3,FALSE,FALSE
3327830,old,1,FALSE,FALSE
3327976,oneclick,3,FALSE,FALSE
3328087,old,6,TRUE,FALSE
3328264,old,3,FALSE,FALSE
3328351,oneclick,88,TRUE,TRUE
3328584,oneclick,0,FALSE,FALSE
3328585,oneclick,34,TRUE,FALSE
3328677,old,2,FALSE,FALSE
3328705,oneclick,73,TRUE,FALSE
3328722,oneclick,219,TRUE,FALSE
3328860,old,4,FALSE,FALSE
3329256,old,8,FALSE,FALSE
3329309,oneclick,35,FALSE,FALSE
3329374,old,13,FALSE,FALSE
3329433,oneclick,3,FALSE,FALSE
3329457,old,94,TRUE,FALSE
3329568,old,33,TRUE,FALSE
3329597,old,13,FALSE,FALSE
3329603,oneclick,49,TRUE,TRUE
3329604,old,80,FALSE,FALSE
3329639,old,25,TRUE,FALSE
3329676,old,13,FALSE,FALSE
3329694,oneclick,4,TRUE,FALSE
3329714,oneclick,0,FALSE,FALSE
3329748,old,35,FALSE,FALSE
3329803,oneclick,98,TRUE,TRUE
3329869,old,30,TRUE,FALSE
3329931,old,64,FALSE,FALSE
3329947,old,1,FALSE,FALSE
3329992,old,3,FALSE,FALSE
3330122,oneclick,1,FALSE,FALSE
3330230,oneclick,105,FALSE,TRUE
3330304,old,24,TRUE,FALSE
3330547,oneclick,21,TRUE,FALSE
3330818,old,233,TRUE,TRUE
3330842,old,292,TRUE,TRUE
3331095,old,26,TRUE,FALSE
3331106,old,169,TRUE,FALSE
3331151,old,16,TRUE,FALSE
3331263,oneclick,163,TRUE,FALSE
3331282,oneclick,669,TRUE,TRUE
3331295,old,38,FALSE,FALSE
3331394,old,39,TRUE,FALSE
3331533,old,174,TRUE,TRUE
3331997,old,24,FALSE,FALSE
3332038,oneclick,5,FALSE,FALSE
3332072,old,2,FALSE,FALSE
3332174,old,0,FALSE,FALSE
3332263,old,2,FALSE,FALSE
3332276,old,75,TRUE,FALSE
3332362,old,89,TRUE,FALSE
3332443,oneclick,2,FALSE,FALSE
3332510,old,1,FALSE,FALSE
3332529,oneclick,43,FALSE,TRUE
3332662,old,1,FALSE,FALSE
3332752,old,451,TRUE,TRUE
3332917,old,8,FALSE,FALSE
3333288,old,6,FALSE,FALSE
3333329,oneclick,22,TRUE,FALSE
3333621,old,8,FALSE,FALSE
3333655,old,17,TRUE,FALSE
3333659,old,17,FALSE,FALSE
3333669,old,178,TRUE,TRUE
3333715,oneclick,77,TRUE,FALSE
3333823,oneclick,188,TRUE,FALSE
3333916,old,3,FALSE,FALSE
3333988,old,14,TRUE,FALSE
3334103,old,14,FALSE,FALSE
3334374,old,22,FALSE,FALSE
3334455,oneclick,50,TRUE,FALSE
3334588,oneclick,195,TRUE,FALSE
3334795,old,3,FALSE,FALSE
3334829,old,1,FALSE,FALSE
3335015,old,158,FALSE,FALSE
3335060,oneclick,17,FALSE,FALSE
3335064,oneclick,34,TRUE,FALSE
3335109,old,104,TRUE,TRUE
3335286,old,109,TRUE,FALSE
3335613,oneclick,84,TRUE,TRUE
3335677,old,2,FALSE,FALSE
3335780,old,12,FALSE,FALSE
3335841,old,61,TRUE,FALSE
3335928,oneclick,3,FALSE,FALSE
3336003,old,5,FALSE,FALSE
3336048,oneclick,68,TRUE,FALSE
3336175,old,7,FALSE,FALSE
3336378,old,6,TRUE,FALSE
3336383,oneclick,1,FALSE,FALSE
3336470,oneclick,2,FALSE,FALSE
3336611,old,21,FALSE,FALSE
3336778,oneclick,385,TRUE,TRUE
3336943,old,22,FALSE,FALSE
3337087,oneclick,9,FALSE,FALSE
3337195,old,10,FALSE,FALSE
3337328,oneclick,2,FALSE,FALSE
3337442,oneclick,7,FALSE,FALSE
3337451,oneclick,8,FALSE,FALSE
3337537,oneclick,109,TRUE,TRUE
3337565,oneclick,76,TRUE,FALSE
3337651,old,334,TRUE,TRUE
3337860,oneclick,163,TRUE,TRUE
3338335,old,53,FALSE,FALSE
3338627,oneclick,2,FALSE,FALSE
3338684,oneclick,6,FALSE,FALSE
3338691,oneclick,11,TRUE,FALSE
3338917,old,6,FALSE,FALSE
3339085,oneclick,341,TRUE,TRUE
3339163,old,42,FALSE,FALSE
3339164,old,4,FALSE,FALSE
3339173,old,393,TRUE,TRUE
3339290,oneclick,14,FALSE,TRUE
3339374,old,7,FALSE,FALSE
3339479,old,4,FALSE,FALSE
3339527,old,187,TRUE,TRUE
3339756,old,43,FALSE,FALSE
3339789,old,44,TRUE,FALSE
3339810,old,210,TRUE,TRUE
3339953,old,18,FALSE,FALSE
3339957,old,49,TRUE,FALSE
3340076,oneclick,132,TRUE,TRUE
3340251,oneclick,14,FALSE,FALSE
3340329,oneclick,13,FALSE,FALSE
3340386,oneclick,25,TRUE,FALSE
3340439,oneclick,70,TRUE,FALSE
3340501,old,42,TRUE,FALSE
3340510,old,20,FALSE,FALSE
3340615,old,12,FALSE,FALSE
3340785,oneclick,187,TRUE,TRUE
3340862,oneclick,9,FALSE,FALSE
3341205,old,314,TRUE,TRUE
3341370,old,147,TRUE,FALSE
3341555,old,1,FALSE,FALSE
3341560,old,0,FALSE,FALSE
3341580,old,7,FALSE,FALSE
3341849,old,14,FALSE,FALSE
3341909,oneclick,5,FALSE,FALSE
3342019,old,24,FALSE,FALSE
3342334,oneclick,1,TRUE,FALSE
3342548,old,63,TRUE,FALSE
3342678,oneclick,2,TRUE,FALSE
3342941,oneclick,80,TRUE,TRUE
3343085,old,168,TRUE,TRUE
3343364,old,28,FALSE,FALSE
3343540,oneclick,1,FALSE,FALSE
3343665,old,14,FALSE,FALSE
3343671,oneclick,41,TRUE,TRUE
3343851,oneclick,0,FALSE,FALSE
3344084,old,214,TRUE,TRUE
3344113,old,45,TRUE,FALSE
3344217,oneclick,5,FALSE,FALSE
3344505,oneclick,1,FALSE,FALSE
3344515,oneclick,62,TRUE,FALSE
3344535,oneclick,19,FALSE,FALSE
3344551,oneclick,35,TRUE,FALSE
3344575,old,73,TRUE,FALSE
3344886,old,23,FALSE,FALSE
3345059,old,28,FALSE,FALSE
3345097,old,4,FALSE,FALSE
3345106,oneclick,24,TRUE,FALSE
3345202,oneclick,1,TRUE,FALSE
3345246,oneclick,1,FALSE,FALSE
3345344,old,3,FALSE,FALSE
3345558,oneclick,8,FALSE,FALSE
3345674,old,24,FALSE,FALSE
3345698,old,24,FALSE,TRUE
3346163,oneclick,5,FALSE,FALSE
3346822,old,573,TRUE,TRUE
3346859,oneclick,3,TRUE,FALSE
3346896,oneclick,8,FALSE,FALSE
3346979,oneclick,38,TRUE,TRUE
3346992,old,185,TRUE,FALSE
3347337,old,3,FALSE,FALSE
3347358,old,0,FALSE,FALSE
3347527,old,12,FALSE,FALSE
3347606,oneclick,23,FALSE,TRUE
3347635,oneclick,193,TRUE,FALSE
3347684,old,60,TRUE,FALSE
3347690,oneclick,17,TRUE,TRUE
3347741,oneclick,6,FALSE,FALSE
3347876,oneclick,1,FALSE,FALSE
3347970,old,8,TRUE,FALSE
3348169,old,16,TRUE,FALSE
3348235,oneclick,1,FALSE,FALSE
3348352,oneclick,136,TRUE,TRUE
3348536,old,6,FALSE,FALSE
3348775,old,2,TRUE,FALSE
3348831,old,12,FALSE,FALSE
3348984,oneclick,52,TRUE,FALSE
3349129,old,73,TRUE,FALSE
3349282,old,18,FALSE,FALSE
3349287,old,0,FALSE,TRUE
3349343,oneclick,32,TRUE,FALSE
3349439,old,9,FALSE,FALSE
3349537,old,5,FALSE,FALSE
3349616,oneclick,2,FALSE,FALSE
3349640,oneclick,23,TRUE,TRUE
3350040,old,6,FALSE,FALSE
3350409,oneclick,60,TRUE,FALSE
3350608,old,12,FALSE,FALSE
3350633,old,8,FALSE,FALSE
3350699,old,4,FALSE,FALSE
3350887,oneclick,89,TRUE,FALSE
3350950,old,0,FALSE,FALSE
3351010,old,23,TRUE,FALSE
3351182,old,41,TRUE,FALSE
3351492,old,66,TRUE,FALSE
3352062,oneclick,0,FALSE,FALSE
3352255,old,141,TRUE,TRUE
3352318,old,124,TRUE,FALSE
3352367,old,66,TRUE,FALSE
3352392,oneclick,5,FALSE,FALSE
3352394,old,78,TRUE,TRUE
3352449,oneclick,60,TRUE,FALSE
3352499,oneclick,36,TRUE,FALSE
3352767,oneclick,16,FALSE,FALSE
3352950,oneclick,19,TRUE,FALSE
3353076,oneclick,6,FALSE,FALSE
3353190,old,64,TRUE,TRUE
3353465,old,70,TRUE,FALSE
3353490,old,9,FALSE,FALSE
3353510,old,68,TRUE,FALSE
3353621,oneclick,42,TRUE,FALSE
3353853,old,6,TRUE,FALSE
3353876,old,19,FALSE,FALSE
3354084,old,9,FALSE,FALSE
3354111,oneclick,43,FALSE,FALSE
3354239,old,21,TRUE,FALSE
3354302,old,16,TRUE,FALSE
3354361,oneclick,16,FALSE,FALSE
3354389,old,5,FALSE,FALSE
3354445,old,32,FALSE,FALSE
3354676,oneclick,5,TRUE,FALSE
3354754,old,5,FALSE,FALSE
3354764,oneclick,47,TRUE,FALSE
3354994,old,6,FALSE,FALSE
3355039,oneclick,82,TRUE,FALSE
3355202,old,19,FALSE,FALSE
3355251,old,10,FALSE,FALSE
3355285,old,7,FALSE,FALSE
3355504,oneclick,0,FALSE,FALSE
3355722,old,11,FALSE,FALSE
3355847,old,2,FALSE,FALSE
3355949,oneclick,1,FALSE,FALSE
3355955,old,37,TRUE,FALSE
3356288,oneclick,71,FALSE,FALSE
3356381,oneclick,9,FALSE,FALSE
3356405,old,54,TRUE,TRUE
3356563,oneclick,6,FALSE,FALSE
3356616,old,16,FALSE,FALSE
3356737,oneclick,100,TRUE,TRUE
3356783,old,19,TRUE,TRUE
3356835,oneclick,42,TRUE,FALSE
3356841,old,2,FALSE,FALSE
3356848,old,37,FALSE,FALSE
3356886,oneclick,2,FALSE,FALSE
3356916,oneclick,68,TRUE,FALSE
3356933,oneclick,6,FALSE,FALSE
3356985,old,41,TRUE,FALSE
3357047,oneclick,15,FALSE,TRUE
3357054,oneclick,12,FALSE,FALSE
3357096,oneclick,1,FALSE,FALSE
3357142,oneclick,1,FALSE,FALSE
3357247,oneclick,149,TRUE,TRUE
3357375,old,3,FALSE,FALSE
3357394,oneclick,49,TRUE,FALSE
3357395,oneclick,67,TRUE,TRUE
3357415,oneclick,11,FALSE,FALSE
3357563,oneclick,27,FALSE,FALSE
3357620,oneclick,18,FALSE,FALSE
3357707,old,3,FALSE,FALSE
3357860,oneclick,7,FALSE,FALSE
3357937,old,44,TRUE,FALSE
3357967,old,101,TRUE,TRUE
3358050,oneclick,11,FALSE,FALSE
3358080,old,22,FALSE,FALSE
3358102,old,122,TRUE,TRUE
3358343,oneclick,13,TRUE,FALSE
3358347,old,36,FALSE,FALSE
3358504,oneclick,27,FALSE,FALSE
3358509,oneclick,30,FALSE,FALSE
3358510,oneclick,16,TRUE,FALSE
3358567,old,3,FALSE,FALSE
3358911,old,5,FALSE,FALSE
3358983,oneclick,5,FALSE,FALSE
3359241,oneclick,14,FALSE,FALSE
3359397,oneclick,2,FALSE,FALSE
3359399,oneclick,39,TRUE,FALSE
3359434,old,57,TRUE,FALSE
3359511,oneclick,54,FALSE,FALSE
3359747,oneclick,1,FALSE,FALSE
3359785,old,53,TRUE,FALSE
3359888,old,167,TRUE,TRUE
3359929,oneclick,13,FALSE,FALSE
3359937,old,415,TRUE,TRUE
3359958,oneclick,15,TRUE,FALSE
3360331,old,8,FALSE,FALSE
3360366,oneclick,10,FALSE,FALSE
3360851,oneclick,19,FALSE,FALSE
3361028,oneclick,84,TRUE,FALSE
3361090,oneclick,16,FALSE,FALSE
3361373,oneclick,7,TRUE,FALSE
3361779,oneclick,253,TRUE,TRUE
3361937,old,3,FALSE,FALSE
3362018,oneclick,30,FALSE,FALSE
3362074,old,418,TRUE,TRUE
3362136,oneclick,11,FALSE,FALSE
3362170,old,4,FALSE,FALSE
3362177,oneclick,28,FALSE,FALSE
3362368,old,39,TRUE,FALSE
3362504,oneclick,18,TRUE,FALSE
3362514,oneclick,6,FALSE,FALSE
3362574,oneclick,15,FALSE,FALSE
3362606,old,9,FALSE,FALSE
3362622,old,4,FALSE,FALSE
3362791,old,42,TRUE,TRUE
3362798,old,6,FALSE,FALSE
3362882,old,3,FALSE,FALSE
3363102,old,13,FALSE,FALSE
3363120,oneclick,2,TRUE,FALSE
3363197,oneclick,10,FALSE,FALSE
3363288,old,15,FALSE,FALSE
3363339,oneclick,7,FALSE,FALSE
3363845,old,84,TRUE,FALSE
3363894,oneclick,11,TRUE,FALSE
3364049,oneclick,1,FALSE,FALSE
3364102,old,1,FALSE,FALSE
3364159,oneclick,2,FALSE,FALSE
3364205,old,9,FALSE,FALSE
3364318,old,4,FALSE,FALSE
3364846,oneclick,4,FALSE,FALSE
3364960,old,63,TRUE,FALSE
3365162,old,8,FALSE,FALSE
3365256,old,43,TRUE,TRUE
3365451,oneclick,3,FALSE,FALSE
3365474,old,18,FALSE,FALSE
3365616,old,6,FALSE,FALSE
3365744,old,27,FALSE,FALSE
3365901,old,2,FALSE,FALSE
3366069,oneclick,39,TRUE,FALSE
3366166,old,118,TRUE,TRUE
3366167,oneclick,67,TRUE,FALSE
3366186,old,4,FALSE,FALSE
3366233,old,3,FALSE,FALSE
3366296,old,65,TRUE,TRUE
3366500,oneclick,3,FALSE,FALSE
3366540,oneclick,12,FALSE,FALSE
3366581,oneclick,81,TRUE,TRUE
3366651,oneclick,16,FALSE,FALSE
3366665,oneclick,14,FALSE,TRUE
3366775,old,132,TRUE,TRUE
3366783,oneclick,21,FALSE,FALSE
3367056,oneclick,164,TRUE,TRUE
3367088,old,22,TRUE,FALSE
3367165,oneclick,4,FALSE,FALSE
3367180,oneclick,30,FALSE,FALSE
3367630,old,2,FALSE,FALSE
3367876,oneclick,1,FALSE,FALSE
3367910,old,1,FALSE,FALSE
3367921,oneclick,5,FALSE,FALSE
3367934,oneclick,0,FALSE,FALSE
3368025,old,254,TRUE,TRUE
3368028,old,39,FALSE,FALSE
3368137,oneclick,2,FALSE,FALSE
3368180,oneclick,140,TRUE,FALSE
3368183,oneclick,8,TRUE,FALSE
3368247,oneclick,9,FALSE,FALSE
3368314,old,1,TRUE,FALSE
3368442,old,0,FALSE,FALSE
3368478,old,26,TRUE,FALSE
3368530,old,1,FALSE,FALSE
3368536,old,65,TRUE,FALSE
3368607,old,130,FALSE,TRUE
3368624,oneclick,9,FALSE,FALSE
3368738,oneclick,7,FALSE,FALSE
3368799,old,1,FALSE,FALSE
3369060,oneclick,4,FALSE,FALSE
3369244,oneclick,3,FALSE,FALSE
3369273,oneclick,152,TRUE,TRUE
3369294,old,6,FALSE,FALSE
3369518,oneclick,125,TRUE,FALSE
3369597,old,6,FALSE,FALSE
3369770,old,0,FALSE,FALSE
3369842,old,18,TRUE,FALSE
3369856,oneclick,25,FALSE,FALSE
3369943,old,9,FALSE,FALSE
3370011,old,4,FALSE,FALSE
3370348,oneclick,25,TRUE,FALSE
3370355,old,36,FALSE,FALSE
3370382,old,34,FALSE,FALSE
3370400,old,51,TRUE,FALSE
3370412,old,41,TRUE,FALSE
3370520,old,88,TRUE,TRUE
3370735,old,22,TRUE,FALSE
3370739,oneclick,3,FALSE,FALSE
3370811,oneclick,55,TRUE,TRUE
3370842,oneclick,31,FALSE,FALSE
3370912,old,17,TRUE,FALSE
3371096,old,3,FALSE,FALSE
3371100,old,10,TRUE,FALSE
3371140,oneclick,6,FALSE,FALSE
3371189,oneclick,82,TRUE,FALSE
3371296,old,4,FALSE,FALSE
3371509,oneclick,51,TRUE,FALSE
3371668,old,3,FALSE,FALSE
3371738,old,21,TRUE,FALSE
3371854,old,67,FALSE,FALSE
3372065,old,7,TRUE,FALSE
3372131,oneclick,9,FALSE,FALSE
3372537,oneclick,13,FALSE,FALSE
3372546,old,6,FALSE,FALSE
3372562,old,8,FALSE,FALSE
3372734,old,13,TRUE,FALSE
3372963,oneclick,7,FALSE,FALSE
3373206,old,24,TRUE,TRUE
3373210,old,367,TRUE,TRUE
3373232,old,15,FALSE,FALSE
3373313,oneclick,84,TRUE,TRUE
3373418,oneclick,5,FALSE,FALSE
3373469,old,40,TRUE,FALSE
3373746,old,1,FALSE,FALSE
3373749,oneclick,185,TRUE,TRUE
3373761,old,19,FALSE,FALSE
3373828,oneclick,15,TRUE,FALSE
3374022,old,24,FALSE,FALSE
3374042,oneclick,0,FALSE,FALSE
3374076,oneclick,37,FALSE,FALSE
3374116,old,0,FALSE,FALSE
3374137,old,133,TRUE,TRUE
3374198,old,7,TRUE,FALSE
3374285,oneclick,1,FALSE,TRUE
3374304,old,3,FALSE,FALSE
3374429,oneclick,46,TRUE,FALSE
3374663,oneclick,13,FALSE,FALSE
3374674,old,137,TRUE,TRUE
3374727,oneclick,101,TRUE,FALSE
3374731,oneclick,51,TRUE,FALSE
3374855,oneclick,18,FALSE,FALSE
3374897,oneclick,2,FALSE,FALSE
3374919,old,4,FALSE,FALSE
3374993,old,40,FALSE,FALSE
3375050,old,39,TRUE,FALSE
3375124,old,29,TRUE,FALSE
3375128,old,2,FALSE,FALSE
3375138,old,12,TRUE,FALSE
3375167,old,330,FALSE,FALSE
3375183,old,0,FALSE,FALSE
3375228,old,69,TRUE,FALSE
3375290,old,7,FALSE,FALSE
3375305,old,11,FALSE,FALSE
3375311,oneclick,1,FALSE,FALSE
3375324,oneclick,2,FALSE,FALSE
3375400,oneclick,14,FALSE,FALSE
3375433,old,271,FALSE,TRUE
3375469,old,40,FALSE,FALSE
3375483,old,9,TRUE,FALSE
3375666,oneclick,7,FALSE,FALSE
3375720,old,27,TRUE,FALSE
3375918,old,5,FALSE,FALSE
3376057,old,5,TRUE,FALSE
3376115,old,16,TRUE,FALSE
3376181,oneclick,2,FALSE,FALSE
3376183,oneclick,6,FALSE,FALSE
3376454,oneclick,57,FALSE,FALSE
3376482,old,0,FALSE,FALSE
3376584,oneclick,9,FALSE,FALSE
3376701,old,2,FALSE,FALSE
3376707,oneclick,2,FALSE,FALSE
3376949,oneclick,542,TRUE,TRUE
3376997,oneclick,11,TRUE,FALSE
3377008,oneclick,230,TRUE,TRUE
3377030,old,52,FALSE,TRUE
3377167,oneclick,23,FALSE,TRUE
3377294,oneclick,18,FALSE,FALSE
3377399,oneclick,456,TRUE,TRUE
3377583,oneclick,15,TRUE,FALSE
3377763,oneclick,5,FALSE,FALSE
3377824,old,18,TRUE,FALSE
3377976,old,117,TRUE,FALSE
3378118,oneclick,0,FALSE,FALSE
3378162,oneclick,58,TRUE,FALSE
3378273,old,55,TRUE,TRUE
3378307,old,138,TRUE,TRUE
3378457,oneclick,2,FALSE,FALSE
3378518,old,11,TRUE,FALSE
3378592,old,3,FALSE,FALSE
3378872,oneclick,8,FALSE,FALSE
3379052,oneclick,213,TRUE,TRUE
3379149,old,1,FALSE,FALSE
3379255,oneclick,47,TRUE,FALSE
3379322,oneclick,27,FALSE,FALSE
3379405,old,39,TRUE,TRUE
3379580,old,2,FALSE,FALSE
3379791,oneclick,2,FALSE,FALSE
3379846,oneclick,122,FALSE,TRUE
3379990,oneclick,68,TRUE,TRUE
3380074,oneclick,191,TRUE,TRUE
3380265,oneclick,3,FALSE,FALSE
3380435,old,3,FALSE,FALSE
3380578,oneclick,6,FALSE,FALSE
3380607,oneclick,17,TRUE,FALSE
3380737,old,5,FALSE,FALSE
3380930,oneclick,47,TRUE,TRUE
3380985,old,15,TRUE,FALSE
3381165,old,10,FALSE,FALSE
3381199,old,34,TRUE,FALSE
3381366,old,43,TRUE,FALSE
3381508,old,46,TRUE,FALSE
3381546,oneclick,21,FALSE,FALSE
3381607,old,7,FALSE,FALSE
3381720,old,32,FALSE,TRUE
3381820,old,8,FALSE,FALSE
3381855,old,57,TRUE,FALSE
3381859,old,299,TRUE,TRUE
3382077,oneclick,4,FALSE,FALSE
3382239,old,5,FALSE,FALSE
3382244,oneclick,16,TRUE,FALSE
3382251,old,2,FALSE,FALSE
3382263,oneclick,6,FALSE,FALSE
3382348,oneclick,1,FALSE,FALSE
3382362,old,1,FALSE,FALSE
3382458,old,234,TRUE,TRUE
3382473,oneclick,43,FALSE,TRUE
3382614,oneclick,8,FALSE,FALSE
3382784,oneclick,15,FALSE,FALSE
3382826,oneclick,9,FALSE,FALSE
3382896,oneclick,22,FALSE,TRUE
3382904,oneclick,44,FALSE,TRUE
3382981,old,17,TRUE,FALSE
3383172,oneclick,14,FALSE,FALSE
3383375,oneclick,6,FALSE,FALSE
3383480,old,3,FALSE,FALSE
3383535,old,5,FALSE,FALSE
3383543,oneclick,55,TRUE,TRUE
3383638,old,15,FALSE,FALSE
3383893,oneclick,1,FALSE,FALSE
3383941,old,1,FALSE,FALSE
3384312,old,25,FALSE,FALSE
3384734,oneclick,27,FALSE,FALSE
3384743,oneclick,145,TRUE,FALSE
3384854,oneclick,2,FALSE,FALSE
3384869,oneclick,47,TRUE,FALSE
3384969,oneclick,2,FALSE,FALSE
3385219,oneclick,9,TRUE,FALSE
3385621,oneclick,4,FALSE,FALSE
3385676,oneclick,33,FALSE,FALSE
3385679,old,13,FALSE,FALSE
3385741,oneclick,9,FALSE,FALSE
3385753,oneclick,19,FALSE,FALSE
3385790,old,0,FALSE,FALSE
3385949,oneclick,276,TRUE,TRUE
3386160,old,32,FALSE,FALSE
3386199,old,96,TRUE,FALSE
3386202,old,46,TRUE,FALSE
3386336,oneclick,28,FALSE,FALSE
3386546,old,0,FALSE,FALSE
3386552,old,4,TRUE,FALSE
3386618,oneclick,14,FALSE,FALSE
3386743,oneclick,35,TRUE,FALSE
